sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
6/11/2026,1:52:52.76 PM,1m 49.3s,109.3,32.733149462125,35.0402356322135,3.2,15.7,7.2,1661,549.7,4.606141,6.803387,4.026492,4.026492,2.23694,6.71082,0,1.11847,-1.8,-1.4,28.1,28.1,29.4,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,11.5,11.5,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1271,1024,878,N,False,False,False,False,False,0,False,False,False,False,85,7.864,2768,3291,7.864,False,3.951,3.913,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,156.5,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:52.86 PM,1m 49.4s,109.4,32.7331513002599,35.0402368320598,3.2,15.7,7.2,1661,550.5,4.606141,6.803387,4.026492,4.026492,2.23694,6.71082,0,1.11847,-0.4,-2.2,27.6,27.6,28.7,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,11.3,11.3,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1271,1024,880,N,False,False,False,False,False,0,False,False,False,False,85,7.864,2768,3291,7.864,False,3.951,3.913,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,155.8,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:52.96 PM,1m 49.5s,109.5,32.7331531262114,35.0402380023692,3.2,15.7,7.2,1661,551.3,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,0,-2.3,27.6,27.6,28.3,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,11.1,11.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1272,1024,887,N,False,False,False,False,False,0,False,False,False,False,85,7.864,2768,3291,7.864,False,3.951,3.913,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,155.1,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.07 PM,1m 49.6s,109.6,32.7331544391967,35.0402388268332,3.2,15.7,6.8,1661,551.8,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-1.2,-1.5,27.6,27.6,27.8,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,10.9,10.9,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1271,1024,898,N,False,False,False,False,False,0,False,False,False,False,85,7.864,2768,3291,7.864,False,3.951,3.913,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,154.6,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.17 PM,1m 49.7s,109.7,32.7331564038424,35.0402400351534,3.2,15.7,7.2,1661,552.6,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-1.8,-1.2,27.3,27.3,27.3,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,10.7,10.7,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1271,1024,898,N,False,False,False,False,False,0,False,False,False,False,85,7.864,2768,3291,7.864,False,3.951,3.913,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,153.9,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.27 PM,1m 49.8s,109.8,32.7331579412847,35.0402410068125,3.2,15.7,6.8,1661,553.3,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-1.7,-0.5,27,27,27.9,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,10.5,10.5,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,903,N,False,False,False,False,False,0,False,False,False,False,85,7.864,2768,3291,7.864,False,3.951,3.913,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,153.3,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.37 PM,1m 49.9s,109.9,32.7331597114776,35.0402420547377,3.2,15.7,6.8,1661,554.0,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-2.1,-0.8,26.9,26.9,26.4,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,10.3,10.3,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,905,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2768,3291,7.861,False,3.949,3.912,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,152.6,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.68,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.47 PM,1m 50.0s,110.0,32.7331614672424,35.0402431255183,3.2,15.7,6.8,1661,554.7,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-2,-0.9,26.6,26.6,27.1,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,10.2,10.2,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,901,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2768,3291,7.861,False,3.949,3.912,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,151.9,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.68,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.57 PM,1m 50.1s,110.1,32.7331631585952,35.0402441382845,3.2,15.7,6.8,1661,555.4,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-1.7,-1.2,26.5,26.5,26.7,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,10.1,10.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,900,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2768,3291,7.861,False,3.949,3.912,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,151.3,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.68,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.67 PM,1m 50.2s,110.2,32.7331648798835,35.0402452210835,3.2,15.7,6.8,1661,556.1,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-1.9,-1.7,26.5,26.5,27.8,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,9.9,9.9,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1269,1024,900,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2768,3291,7.861,False,3.949,3.912,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,150.7,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.68,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.78 PM,1m 50.3s,110.3,32.7331664906655,35.0402461954315,3.2,15.7,6.8,1661,556.8,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-2,-0.7,26.5,26.5,26.9,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,9.8,9.8,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,885,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2768,3291,7.861,False,3.949,3.912,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,150.1,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.68,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.88 PM,1m 50.4s,110.4,32.7331682117482,35.0402470882579,3.2,15.7,6.8,1661,557.4,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-1.7,-0.6,26.3,26.3,23.5,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,9.7,9.7,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,875,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2768,3291,7.861,False,3.949,3.912,0.042,False,False,5.849,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,149.4,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.68,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:53.98 PM,1m 50.5s,110.5,32.7331697688448,35.0402480243507,3.2,15.7,6.8,1661,558.1,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-1.9,-1.1,26.1,26.1,26.8,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,9.5,9.5,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,874,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2765,3291,7.861,False,3.949,3.912,0.042,False,False,5.835,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,148.8,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:54.08 PM,1m 50.6s,110.6,32.733171311839,35.0402489226363,3.2,15.7,6.8,1661,558.7,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-2.6,-1,25.9,25.9,26.0,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,9.3,9.3,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,873,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2765,3291,7.861,False,3.949,3.912,0.042,False,False,5.835,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,148.2,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:52:54.18 PM,1m 50.7s,110.7,32.7331733537655,35.0402500773829,3.2,15.7,6.8,1661,559.5,4.501754,6.803387,4.026492,4.026492,2.013246,6.71082,0,1.11847,-2.3,-0.5,25.8,25.8,25.4,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-20.3,0,9.1,9.1,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1270,1024,874,N,False,False,False,False,False,0,False,False,False,False,85,7.861,2765,3291,7.861,False,3.949,3.912,0.042,False,False,5.835,114.8,107.4,114.8,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.733577020694,35.0402790327433,147.5,1710.3,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,W,SW,2.46,11.18,Calm,False,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,345.9,1.7,16.4,18.285642,4.250186,0,24195,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,D1DEE6F5-D33D-F456-DD0E-BCB9DE88D875,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
