sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
6/11/2026,1:58:14.70 PM,0m 4.0s,4.0,32.7335775860261,35.0402763477863,2.6,2.6,1.9,1660,0.9,0,0.223694,0,0.223694,0,0,-1.11847,0,-1.9,-2.5,-119.3,240.7,,Auto Takeoff,Auto Fly,,28,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1468,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2355,3291,7.721,False,3.868,3.853,0.015,False,False,3.314,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.1,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,SW,N,0.67,0.67,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:14.80 PM,0m 4.1s,4.1,32.7335776480564,35.0402763026459,2.9,2.9,1.9,1661,1.0,0,0.223694,0,0.223694,0,0,-1.342164,0,-0.7,-2.7,-119.5,240.5,,Auto Takeoff,Auto Fly,,28,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1432,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2355,3291,7.721,False,3.868,3.853,0.015,False,False,3.314,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.1,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,SW,N,0.67,0.67,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:14.90 PM,0m 4.2s,4.2,32.7335776377751,35.0402763395568,3.2,3.2,1.9,1661,1.0,0,0.223694,0,0.223694,0,0,-2.013246,0,0.1,-2.4,-119.7,240.3,,Auto Takeoff,Auto Fly,,28,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2355,3291,7.721,False,3.868,3.853,0.015,False,False,3.314,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.1,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,SW,N,0.67,0.67,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.00 PM,0m 4.3s,4.3,32.7335776374324,35.0402763472974,3.6,3.6,2.2,1661,1.0,0,0.223694,0,0.223694,0,0,-2.684328,0,-1.3,-1.2,-119.5,240.5,,Auto Takeoff,Auto Fly,,28,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2355,3291,7.721,False,3.868,3.853,0.015,False,False,3.314,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.1,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,SW,N,0.67,0.67,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.10 PM,0m 4.4s,4.4,32.7335776183093,35.0402762132207,3.9,3.9,2.2,1662,1.0,0,0.223694,0,0.223694,0,0,-2.908022,0,-2.5,-0.5,-119.5,240.5,,Auto Takeoff,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2355,3291,7.721,False,3.868,3.853,0.015,False,False,3.314,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.1,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,SW,N,0.89,0.89,Calm,True,True,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.21 PM,0m 4.5s,4.5,32.7335775897959,35.0402761913838,4.2,4.2,2.9,1662,1.0,0,0.223694,0,0.223694,0,0,-2.23694,0,-1,-1.3,-119.7,240.3,,Auto Takeoff,Auto Fly,,27,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2353,3291,7.721,False,3.868,3.853,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.1,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,0.89,0.89,Calm,True,True,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.31 PM,0m 4.6s,4.6,32.7335773632655,35.0402762302095,4.5,4.5,2.9,1662,1.1,0,0.223694,0,0.223694,0,0,-1.565858,0,0,-1.6,-119.7,240.3,,Auto Takeoff,Auto Fly,,26,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2353,3291,7.721,False,3.868,3.853,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.0,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,0.89,0.89,Calm,True,True,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.41 PM,0m 4.7s,4.7,32.7335773394815,35.0402762162355,4.9,4.9,2.2,1663,1.1,0,0.223694,0,0.223694,0,0,-1.11847,0,0.2,-1.4,-119.6,240.4,,Auto Takeoff,Auto Fly,,26,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1192,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2353,3291,7.721,False,3.868,3.853,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.0,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,0.89,0.89,Calm,True,True,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.51 PM,0m 4.8s,4.8,32.733577444556,35.04027620328,4.9,4.9,2.6,1663,1.2,0,0.223694,0,0.223694,0,0,-1.11847,0,0.1,-1.4,-119.6,240.4,,Auto Takeoff,Auto Fly,,28,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1275,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2353,3291,7.721,False,3.868,3.853,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.1,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,1.11,1.11,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.61 PM,0m 4.9s,4.9,32.7335774525754,35.0402762196577,5.2,5.2,2.2,1663,1.2,0,0.223694,0,0.223694,0,0,-1.11847,0,0,-1.5,-119.6,240.4,,Auto Takeoff,Auto Fly,,28,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1272,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.721,2353,3291,7.721,False,3.868,3.853,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.1,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,1.11,1.11,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.71 PM,0m 5.0s,5.0,32.7335774000724,35.0402760488738,5.5,5.5,3.2,1663,1.2,0,0.223694,0,0.223694,0,0,-1.565858,0,-0.8,-1.6,-119.7,240.3,,Auto Takeoff,Auto Fly,,28,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.715,2353,3291,7.715,False,3.865,3.85,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.0,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,1.11,1.11,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.81 PM,0m 5.1s,5.1,32.7335774027456,35.0402760426406,5.9,5.9,3.9,1664,1.2,0,0.223694,0,0.223694,0,0,-2.23694,0,-1.4,-1.9,-119.7,240.3,,Auto Takeoff,Auto Fly,,28,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.715,2353,3291,7.715,False,3.865,3.85,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.0,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,1.11,1.11,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:15.91 PM,0m 5.2s,5.2,32.7335773802639,35.0402759690633,6.2,6.2,4.5,1664,1.3,0,0.223694,0,0.223694,0,0,-2.460634,0,-0.7,-2.4,-119.4,240.6,,Auto Takeoff,Auto Fly,,29,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.715,2353,3291,7.715,False,3.865,3.85,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.0,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,1.11,1.11,Calm,True,False,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:16.02 PM,0m 5.3s,5.3,32.7335773279665,35.0402759482042,6.5,6.5,5.2,1664,1.3,0,0.223694,0,0.223694,0,0,-2.013246,0,0.2,-1.8,-119.4,240.6,,P-GPS,Auto Fly,,29,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.715,2353,3291,7.715,False,3.865,3.85,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.0,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,1.34,1.34,Calm,True,True,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,Flight mode changed to P-GPS.,
6/11/2026,1:58:16.12 PM,0m 5.4s,5.4,32.7335772835515,35.0402759631967,6.8,6.8,5.2,1665,1.3,0,0.223694,0,0.223694,0,0,-1.342164,0,0.1,-0.9,-119.5,240.5,,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.715,2353,3291,7.715,False,3.865,3.85,0.015,False,False,6.21,117.3,117.3,117.3,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.0,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,1.34,1.34,Calm,True,True,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
6/11/2026,1:58:16.22 PM,0m 5.5s,5.5,32.7335772275529,35.0402759536227,6.8,6.8,5.5,1665,1.3,0,0.223694,0,0.223694,0,0,-0.447388,0,0.3,-0.5,-119.7,240.3,,P-GPS,Auto Fly,,30,5,True,,Mini 4 Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-136,224,False,False,False,False,False,True,,True,Card Too Slow,100,100,1024,1024,1024,1024,N,False,False,False,False,False,0,False,False,False,False,72,7.715,2350,3291,7.715,False,3.865,3.85,0.015,False,False,5.875,117.5,117.3,117.5,,,,,,,,,Idle,,,,,,9,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.7335771452343,35.0402761134882,0.0,1709.0,656.1,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,110,S,NW,1.34,1.34,Calm,True,True,,1.13.10,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,119.4,0.8,22.9,15.345408,4.921268,0,7551,DJI Mini 4 Pro,1581F6Z9C239E003,6TVFL8Q0M2X1GK,6UZBL9J021036E,5LRXL9FDG1010E,DJI Fly,,1.13.10,4725AB83-5210-5CA6-AA66-2BC4FE98263F,1581F6Z9C239E0037R3J,6TVFL8Q0M2X1GK,,6UZBL9J021036E,5LRXL9FDG1010E,,,,,,
